,10. 10мВт.csv,11. 25мВт.csv,12. 50мВт.csv,17. контроль АЛА+.csv,19. контроль АЛА -.csv,1_1 А контроль АЛА 75мВт.csv,3_1 В 3мВт.csv,3_2 В 5мВт.csv,9. 15мВт.csv
0,0.0558834214177491,0.0902801054747804,0.0422646322339848,0.0638963634082821,0.0630984743773371,0.1114926618961537,0.0585883728037082,0.0624713113215169,0.0607373894505745
1,0.0979461066606091,0.0573728052350647,0.0363875051849196,0.0744848581936918,0.0660094844921291,0.1126231797952809,0.0696130917555594,0.0716187902991758,0.0871514808856702
2,0.0545335246794213,0.075840668689072,0.0430369489653249,0.0735935437109431,0.0689693121590023,0.0589477629125209,0.0839153966419513,0.0605212082804327,0.0821838879775425
3,0.057594274285256,0.0598374947536628,0.0601313693195384,0.0579063824579638,0.0428789235748468,0.0595919017699536,0.0814148270517539,0.0608725830722305,0.0764336640089664
4,0.0553797829794725,0.0844851202827893,0.0630565866987962,0.0788155276338755,0.0670125679694208,0.1077129569823325,0.0615744332837878,0.0602526613253179,0.0736172810763078
5,0.0587039096559696,0.0622309876806758,0.0389147250736912,0.0802838977704013,0.0553325996530959,0.1122761144936519,0.0654953762489838,0.0655840949803305,0.0731967112108603
6,0.0610929347378964,0.0776660445489741,0.0578074400288541,0.0562538494408703,0.0611788047256803,0.0630765993462888,0.0605115365634081,0.0726483120348443,0.0904788799115912
7,0.0689295751787982,0.0531275388379173,0.0495807625431935,0.06648717789528,0.0526371268807236,0.0620436345664949,0.0645478090227258,0.0782198079677355,0.0868324387972418
8,0.058635716903135,0.0619018905527329,0.0574194359469671,0.0623136783828796,0.052544325535451,0.0713627695020212,0.0789359097134408,0.0809528117797746,0.08617160394713
9,0.0880696470804033,0.0596999703631436,0.0524479324769945,0.0390765241237808,0.0506638718681815,0.0694323093978335,0.0879387763393728,0.0647247888269801,0.0701905520966191
10,0.0642014989534992,0.0809667606718308,0.0533320983466195,0.063034039065286,0.062818047685366,0.1052262147352567,0.0698300691003322,0.0672647825489073,0.0793291983069582
11,0.0503240702946042,0.0711489755543496,0.0762708810319807,0.0634872316310909,0.0495266038193429,0.1077181836837685,0.0809372729871612,0.0619765920489754,0.0741165124746387
