,10. 10мВт.csv,11. 25мВт.csv,12. 50мВт.csv,17. контроль АЛА+.csv,19. контроль АЛА -.csv,1_1 А контроль АЛА 75мВт.csv,3_1 В 3мВт.csv,3_2 В 5мВт.csv,9. 15мВт.csv
0,0.4079343184815929,0.4397170097417007,0.2570209638979313,0.2774874001100403,0.3551503173591719,0.5420080347208018,0.3507905032391987,0.4254728100398983,0.3153783372016712
1,0.6410236149738834,0.330192780870754,0.1750693467124285,0.2953209021898184,0.3697609593028347,0.5520516995873219,0.3416488547324188,0.4052038488053415,0.3619348618276081
2,0.39439167229339,0.3686533544961262,0.204469075683924,0.3506007478796873,0.328336358342469,0.388638772663264,0.4888753588449468,0.404491890271857,0.3613720063618161
3,0.3944403176425191,0.304562827810229,0.2734848372620358,0.3465922686261394,0.3452125808122789,0.3801116701054737,0.3388489762353662,0.3374961235577918,0.3348745096345612
4,0.3805062602079738,0.4080325128590858,0.266094152932109,0.3816764875315832,0.3311870237029199,0.5700650115190893,0.3806763504055322,0.3874800548545031,0.285870624206802
5,0.3766020158559519,0.3645550464084298,0.1920863064971444,0.4163953629515822,0.4467414861180971,0.5574184958254264,0.4312803994182643,0.5841034981609373,0.3226953337600738
6,0.3948262827654183,0.3410092281306046,0.2539724876718113,0.3556782545257391,0.433470348858039,0.3909556050661229,0.3922610866973747,0.4701190992371299,0.3890732689714832
7,0.4255430254425713,0.2453497509008564,0.240963569693223,0.2807556347854926,0.2885893581829994,0.3981802099344264,0.3476814179100319,0.4225784062974753,0.3458784993763628
8,0.4275520022523622,0.2785013419498706,0.2464680471536136,0.2888864968293318,0.2927070231245958,0.4079774067409058,0.4215087394501337,0.4268694440586137,0.3587935123197476
9,0.7167064105484091,0.293215594236296,0.223101550948309,0.3233579356974429,0.2862905388265833,0.408405618619227,0.51947131975159,0.4197748912220576,0.2988788836616733
10,0.3245806527459361,0.3735814684717281,0.1906002899626048,0.3159493171899992,0.3561917672865063,0.7303462010367222,0.5629701857104811,0.465359829104432,0.3186309672838225
11,0.3051670803968104,0.374420499903442,0.364418534142687,0.307885872227478,0.3103974462532459,0.6013865790591336,0.4883244793387022,0.4174712336810293,0.3381537366161806
12,0.5050948028759783,0.4099543741496497,0.2037802530222996,0.3001014822778697,0.3290090588390681,0.3782229374402953,0.4484124567886616,0.4875246380777103,0.3899879255367379
13,0.4874172062123058,0.4138085497182284,0.2209531143021805,0.3278094769151847,0.3191636486489385,0.3612234003877342,0.3948919310263697,0.3261044094091189,0.299447162700286
14,0.6182345433948905,0.4040855567689794,0.209069341696729,0.291983854593332,0.3761840867934569,0.3794639212744655,0.433101437672469,0.338140195988213,0.3713730030054173
15,0.369373517593806,0.3650050640374466,0.1748301500663989,0.3600621936563649,0.3079783042661894,0.3636023449604467,0.3685427476545188,0.3171291582508632,0.320667336989526
16,0.3570059538493026,0.313184297117886,0.2276535319248925,0.3427499819255785,0.298257508540083,0.327340794905999,0.3790957302238359,0.3884272354003276,0.3727586217062776
17,0.6157610958379601,0.2847201782502139,0.2288625327824152,0.3371325064065603,0.281903612805579,0.3851208422317305,0.3791389676565261,0.3496958899426547,0.3845919210883707
18,0.4555531031654401,0.3023700058611491,0.1795362483762631,0.3282316954662568,0.3834936767319055,0.5690398628787569,0.3714926547077697,0.3411492859566648,0.3381625162158554
19,0.4647628338256466,0.2960176243626411,0.2035608229472419,0.3288156105705734,0.2673406788739343,0.3805595332816677,0.5816566417225547,0.3676822189609182,0.3448459438800515
20,0.4113095725203804,0.2496997142525069,0.2043997579193683,0.335074337850973,0.3083477154720742,0.319050757444219,0.4084979522758065,0.31123030681237,0.3132868329741567
21,0.715547951277325,0.3337650030466713,0.2951716619014876,0.3305619556084918,0.3421597535295196,0.3272878655990595,0.3403900271246824,0.4146740565843897,0.3080470241921939
22,0.7201226217632736,0.3050188517507346,0.2305526583396089,0.358674110334964,0.3563573970951601,0.3759766500938185,0.3761512208668289,0.4127108667920242,0.319788980981515
23,0.788169966192882,0.2409563204849922,0.2241253900400134,0.2735172268669116,0.3594617735290775,0.3387909389463073,0.3945944901021205,0.3474467207085517,0.3292401283486809
24,0.7047752526780892,0.2226008704223384,0.1962951852496377,0.313954205864244,0.2732765817422206,0.3981909737938703,0.375921344772007,0.3886982171923874,0.3411315070486649
25,0.5597469490024832,0.2296218008639323,0.509348255957567,0.3306401419906702,0.3407408255318201,0.3916863359248952,0.392636884964652,0.4701583289516523,0.3350002279011094
26,0.4936387946864684,0.2325446852452733,0.2348666033178755,0.3374180141038404,0.4412758528671249,0.3627121999357448,0.3570779890530626,0.3336849029507161,0.3179689513222366
27,0.5862704420583338,0.2570305165023862,0.2069581035827874,0.3745493780079854,0.3044776059636192,0.3050492986020337,0.4106046770192597,0.3908926458578068,0.3480914201921009
28,0.4722787306821541,0.3848768354056418,0.1818804268189697,0.3316386730791654,0.2997170031504356,0.3557695819553083,0.3280029920159398,0.3878731061262255,0.3489648331104622
29,0.5347393964960792,0.3788415771609547,0.1925179753727771,0.316051197478359,0.357860363640448,0.3484018334571093,0.3492021938333496,0.354384328548418,0.4501946320129669
30,0.342588800176727,0.3410068964842827,0.2631842555469214,0.2921349379507096,0.3918180204469049,0.3671382776469137,0.3216845741942307,0.4596054078010023,0.5344019791001862
31,0.4074349622054375,0.331097894361202,0.1968311014092002,0.371368129440949,0.3888146481863402,0.330863170674722,0.3488347380303398,0.3704097682559197,0.5832166122270139
32,0.5041445912250693,0.3755372924914564,0.1877380476671362,0.3343507059992714,0.3173451794125564,0.3016182229271562,0.3381061330025408,0.3726625450759083,0.5738836141549725
33,0.4084046759413174,0.2721897682035702,0.1798539209515882,0.4477807226009504,0.3821075278933286,0.3119863319453878,0.4076893032088172,0.4048057868846989,0.4639821104934913
34,0.5990122780162775,0.2858922889063799,0.1897436090098271,0.319281827942493,0.3044657390763606,0.317328676683304,0.3301568455440433,0.3310271662295464,0.3942336671765602
35,0.4503918276498217,0.3073932321297122,0.197262724793154,0.2650902927734222,0.2799234767781768,0.3421607998127879,0.3180824349652734,0.3295113825553279,0.395593552144764
36,0.4627666770352692,0.3258116861556249,0.2675422542808813,0.4062339613000261,0.2815485216301893,0.363454064835509,0.4125651623780417,0.3833887743460135,0.317447424363057
37,0.3680030121317162,0.4108304988668814,0.2130067983082625,0.5567382292667288,0.3144064110240628,0.3290107682369681,0.3860157926068862,0.3914509223769789,0.3561540669558327
38,0.3917128982190301,0.3045757836566164,0.2398664391641212,0.352893502643073,0.3770872844412552,0.6044658465583214,0.4076475488705155,0.3895066139583299,0.4740191773341332
39,0.4514704576755138,0.3304879087359707,0.2301498896178291,0.4290131865708654,0.3110417857251625,0.3556773672947863,0.3196932338302584,0.3424109975204574,0.3620763994081082
40,0.4018321759753572,0.2376772103828626,0.2280074667731159,0.3482653840704898,0.3051598331065764,0.3311609051628639,0.4276475717003629,0.3899241654959751,0.3447815662481006
41,0.4122138104463212,0.380333806001594,0.1731961298230729,0.2879083389193085,0.3401499468172266,0.3295655700358827,0.4499607487553096,0.3601777919372352,0.4441739469445715
42,0.5178273445292735,0.281294432611366,0.1771336724295417,0.4381949470178538,0.2739973411467762,0.3279488268963648,0.2982210578540824,0.3430965728004324,0.4229070547939039
43,0.8481131275171802,0.2627695640844161,0.1824876667366667,0.2867517946362696,0.2876384795914847,0.3639407215910649,0.2995398739500347,0.6173851240291062,0.408623551069557
44,0.3323372831041346,0.3326493567153141,0.1838606873634906,0.3142837204025672,0.2709010432337101,0.3855875306055424,0.3441106711088656,0.3466512830452923,0.3927746001975619
45,0.4003733133243018,0.3789219695447415,0.1948899726054921,0.2941020174980418,0.3317241102712071,0.4011972620001036,0.3238199191360565,0.4902942523367046,0.3340513605494693
46,0.3474313647291666,0.3307481984750616,0.1816197611455258,0.3235534740634569,0.2740739592646027,0.3334029353316199,0.3407568853450589,0.3663689193571178,0.3398785098754873
47,0.4729656412157327,0.311091145760989,0.1939307089591675,0.3676312306707577,0.3043763104543452,0.3765327968379399,0.3329107269377007,0.341614593065827,0.5828727735154925
48,0.7991297957786206,0.2501378562966391,0.1891743199706364,0.3106829959724519,0.3380085668369977,0.3962873068281909,0.3904475044621452,0.4494701801669956,0.4667889992353729
49,0.6144177371460872,0.5113500938512422,0.1970113320094736,0.2831696692540226,0.3143734717660366,0.3616652199602913,0.4214767281002018,0.4705534393924179,0.403687332571893
50,0.4540451010744331,0.2444956224513378,0.1688786487352148,0.2827209586481888,0.2825230490080136,0.3484366710347708,0.7888429491861979,0.4105627589230256,0.327486483429224
51,0.4033140250430639,0.2419352737012421,0.1868271258421174,0.3448452346980762,0.3876791717445736,0.3441505481094268,0.3575989765467051,0.3891608532703828,0.3075593940350865
52,0.4489931377206286,0.2256700246671636,0.1562888177910962,0.347446032918222,0.3323581443997769,0.4470080874026392,0.3820959189848568,0.4240251337323004,0.3909298015819654
53,0.672043917060326,0.2822215258048259,0.1908495016236941,0.3201620809178894,0.3322339901838345,0.3299851981831349,0.4150796532992167,0.4472417906136503,0.4106228424639868
54,0.3918100641595273,0.3743987557529012,0.2074394281980465,0.3502705924312936,0.3372728471852267,0.3171396295993112,0.4507370607744987,0.3320471955151333,0.440092558809625
55,0.4039908770662127,0.2975129367876337,0.2154717229556546,0.300739924279121,0.2846716878717876,0.4571175165222846,0.3878741429604836,0.3362603707274048,0.4104640419586434
56,0.3430147730545844,0.2965518538721097,0.1595857966778,0.3045865178800273,0.3402854909678851,0.3292140657377531,0.4371381807710343,0.4053118935866796,0.4287804897718702
57,0.2889441171919347,0.2541802013269378,0.2141412525768415,0.3496913717013015,0.3098600831738894,0.3207141434532908,0.4251765431182953,0.4443399762218645,0.3346519012252244
58,0.565692278244972,0.2811811235225978,0.1629728551241077,0.3403729763296211,0.2836181613835455,0.3272678174587278,0.360529846886629,0.4132435954430772,0.3196777927977842
59,0.3723872762397952,0.2709136183512277,0.1762073534492596,0.3491793448770138,0.3306245395199065,0.6435811664500538,0.4154494495236199,0.4394363346348587,0.4029382337642272
60,0.385746755137212,0.3701010511187277,0.2002907287564517,0.3239577248499991,0.2720789682692558,0.3423096860139222,0.3632983275394216,0.441054442751231,0.4140110454328429
61,0.321906486048791,0.2864656700559235,0.1840811459435647,0.300620832412415,0.2890775068314135,0.3241323824134236,0.4061160807324497,0.3751336989817063,0.5028343831836106
62,0.3974177005530907,0.2660666607598457,0.2924068409926462,0.2709494464708044,0.3754521098402156,0.3447691833626488,0.3142595783456626,0.4318922665653482,0.389737967204828
63,0.4354209461171486,0.2572281651231877,0.2341932674835206,0.5644498730857785,0.4826416356838889,0.3038069045506196,0.3556727358449098,0.3263519399841696,0.4061197744605819
64,0.3852025473233976,0.2692054959304688,0.2415128008620622,0.2812339866168154,0.3593593769129343,0.2851097146084214,0.3271312294758964,0.4837296990248459,0.4320510309423712
65,0.4147835859789674,0.4138250052504735,0.1656467166313991,0.2805466015118273,0.3256878138994975,0.3554395506257383,0.9537190755065243,0.4481734800425691,0.4522772614224169
66,0.3364358232999833,0.2753341821359503,0.228778158560224,0.3352684094055945,0.4080206620149024,0.2608722452962652,0.3828516088107975,0.4568655162334041,0.4518744727206369
67,0.3586692112609211,0.239654423463464,0.2134747502739688,0.2811660068965857,0.3806266547815743,0.3423670679928422,0.2960963084208458,0.4623782472756879,0.4348098823478833
68,0.3715703362534296,0.2752306383347814,0.2080607054771578,0.4252923768014056,0.3523409352248698,0.3755574147873756,0.765581017683948,0.4486586622125192,0.4577232635254532
69,0.374400550386988,0.2909372820595516,0.1852188046689218,0.2912371836864841,0.3586091227212739,0.3167844886428467,0.3274836710904212,0.4379463164108285,0.3854714313730822
70,0.3297362287103523,0.3475131129033431,0.1590971719775467,0.386588751374271,0.3552401540826315,0.2857426664997945,0.3882389030417089,0.437076713036493,0.4532529080617337
71,0.3508250503119015,0.2718199543268669,0.2050856919550019,0.3479337832461051,0.3697553156811767,0.311485915818067,0.3956065942900152,0.4345499114593067,0.4356815487322826
72,0.3375991438262351,0.2768845154380978,0.2498589410403745,0.3450230695664413,0.4189291594569752,0.3439526565320586,0.4409917109824156,0.4231447859097108,0.4721561491814081
73,0.3595214822533199,0.2952305063347205,0.1996277425477458,0.3668122416746802,0.4802325532300672,0.3376072181283495,0.3309257188992954,0.4567224185693779,0.5035849628167549
74,0.4428476607492734,0.2791599381570591,0.2005299007660421,0.2793535998160742,0.3142610140345103,0.5444829195283765,0.3709607740021233,0.4119260041117281,0.5679533627237165
75,0.4291790036841548,0.3474572428189608,0.2700302616963749,0.2798101440818874,0.3624775806541848,0.5590728807181805,0.4183388667480604,0.3309817780161034,0.3434116977651638
76,0.5049338041577153,0.3156623314148157,0.33732445289078,0.294942026048349,0.3675363839050489,0.309284718500123,0.8211192227370705,0.471163497771075,0.3173127600063171
77,0.4015645312052428,0.2569934257674323,0.206191510472244,0.3023976543116844,0.2468026138914489,0.3563997520541945,0.2860016479462876,0.3739636208836396,0.4244036119049697
78,0.3731291597249139,0.2969014599984092,0.2765587608593975,0.3344728575070143,0.2514198941307914,0.3604699925186443,0.3501199437630899,0.3294293837752544,0.4276921742050173
79,0.3374840982476569,0.3353239087387044,0.2454040176201459,0.3576788512414304,0.2494703588294568,0.328368929615306,0.4125531670267333,0.3333402557203204,0.3160753378322758
80,0.318833360863637,0.2930815317990968,0.2057199807953758,0.3603734777159871,0.2741394005229263,0.3411698128932947,0.3062811101931171,0.375119574058966,0.3344211116450065
81,0.5363800299261795,0.2885405178233478,0.1845165587938362,0.3259941591325826,0.3098447095125728,0.294066356231568,0.2761594991575746,0.4494285980672384,0.3240873564720547
82,0.5555753872888275,0.3185234914992093,0.1873774920973647,0.3418658203290715,0.3403746276972443,0.3315618627169895,0.327680868965561,0.441609620448008,0.3612316092609403
83,0.3678902956733557,0.2682547964008462,0.1913044943990152,0.2908762959454807,0.3213197844774727,0.3249593554304105,0.4306158335053673,0.4459078024385006,0.2927319355442156
