,10. 10мВт.csv,11. 25мВт.csv,12. 50мВт.csv,17. контроль АЛА+.csv,19. контроль АЛА -.csv,1_1 А контроль АЛА 75мВт.csv,3_1 В 3мВт.csv,3_2 В 5мВт.csv,9. 15мВт.csv
0,-0.7695861473985366,-0.8295456011945946,-0.4848814243996794,-0.5234922621788637,-0.6700067930081385,-1.022522147321262,-0.6617818107010534,-0.8026732879945465,-0.5949751920931908
1,-1.2093194219978174,-0.6229232957770846,-0.3302760713182701,-0.5571359531810943,-0.6975704157165583,-1.0414699656346558,-0.6445356861744608,-0.7644349955009556,-0.6828061364386017
2,-0.7440373459533577,-0.6954808702250003,-0.3857399612845547,-0.6614238288165724,-0.6194210725103475,-0.7331842461720042,-0.922285002575816,-0.7630918542155366,-0.6817442846898365
3,-0.7441291175575819,-0.5745712549209173,-0.5159412502086481,-0.6538616552854326,-0.6512588131582157,-0.717097489778602,-0.639253591464334,-0.6367013750094705,-0.6317555843080283
4,-0.7178419014719228,-0.7697713954378587,-0.5019983971011234,-0.72004958711335,-0.6247989788861529,-1.0754528758812287,-0.71816278415798,-0.7309982737397618,-0.5393075854873304
5,-0.7104763716960538,-0.6877492306223253,-0.3623793191398829,-0.7855482822855049,-0.842797586789052,-1.051594664277636,-0.8136295624065779,-1.1019371022886062,-0.6087790299582405
6,-0.7448572578451355,-0.6433290022796218,-0.4791303390704819,-0.6710027698398974,-0.8177609989540764,-0.7375550530453289,-0.7400179019246146,-0.8869004886547645,-0.7340039426887031
7,-0.802805752459493,-0.462863164501078,-0.454588439516088,-0.5296579315494567,-0.5444365974673255,-0.7511845898976572,-0.6559163836163382,-0.7972128672252463,-0.6525150980035848
8,-0.806595776130497,-0.5254051083377886,-0.4649728798788208,-0.5449971626752871,-0.5522047546316368,-0.7696674353068601,-0.7951948933732066,-0.8053080998872788,-0.6768798415527358
9,-1.3520983656457728,-0.553164196543728,-0.4208909505629026,-0.6100290578405154,-0.5400997730033911,-0.7704752759684009,-0.9800056370341848,-0.7919239119490753,-0.5638482427075853
10,-0.6123357676711834,-0.7047779753632518,-0.3595758831748884,-0.59605237111332,-0.6719715343916756,-1.3778304341128136,-1.0620681729691674,-0.8779219148993495,-0.6011114227078466
11,-0.5757112041703301,-0.7063608452955549,-0.6874916941908314,-0.5808403252953439,-0.5855785208597463,-1.1345423993695878,-0.9212457440048047,-0.7875779600357269,-0.6379419911507361
12,-0.9528837016292542,-0.7733970718260201,-0.3844404668454169,-0.5661547291104834,-0.6206901517715823,-0.7135343120085363,-0.8459499469179137,-0.9197368080641656,-0.7357294827826752
13,-0.9195341330950376,-0.7806681446258289,-0.4168378297380153,-0.6184270873774742,-0.6021163496801505,-0.6814639329422812,-0.7449811061950782,-0.6152104020592792,-0.5649203262665294
14,-1.166326829796831,-0.7623252880776288,-0.3944185667301095,-0.5508404651892417,-0.7096879300216967,-0.7158754829388904,-0.8170650316741191,-0.6379164461567532,-0.7006116075121552
15,-0.696839489783916,-0.6885982087976983,-0.3298248162584513,-0.6792732650473756,-0.5810147024275081,-0.6859519171731814,-0.695272205522738,-0.5982781934955911,-0.6049531242894265
16,-0.6735075333791065,-0.5908360383647105,-0.4294784641504811,-0.6466130113613529,-0.5626759910380176,-0.6175428980228086,-0.7151808742253717,-0.7327851717626227,-0.7032256385202045
17,-1.1616605615034066,-0.5371372182703326,-0.4317592977797909,-0.6360153951596115,-0.5318236428950109,-0.7265475147057792,-0.715262443555874,-0.6597167742684382,-0.7255496815582494
18,-0.859421092359893,-0.5704343992574742,-0.3387030790166522,-0.6192236213618894,-0.7234777949703786,-1.0735188875971322,-0.7008373357445475,-0.6435932275675845,-0.6379585542541163
19,-0.8767956568823098,-0.5584503503977482,-0.3840265022966247,-0.6203252030508521,-0.5043500234628678,-0.7179424034833662,-1.0973209993172717,-0.6936487800543953,-0.6505671363578492
20,-0.7759537135348459,-0.4710695628977175,-0.3856091902536464,-0.6321325690828871,-0.5817116130179208,-0.601903375425769,-0.7706494674983186,-0.5871497491677795,-0.5910294767959051
21,-1.3499128809563008,-0.6296624510220971,-0.5568544047716328,-0.623619760259872,-0.6454995193680856,-0.6174430445425627,-0.6421608521754906,-0.7823009616370462,-0.5811443456095283
22,-1.3585431993075572,-0.5754315642687591,-0.4349477944500929,-0.6766545844235894,-0.6722840023566429,-0.7092965915064721,-0.7096259269964338,-0.7785973172009949,-0.6032960668033936
23,-1.4869175264178824,-0.4545747635639034,-0.4228224683255502,-0.5160023546318427,-0.6781405459020496,-0.6391441015497357,-0.7444199707264478,-0.6554736169578117,-0.6211260746288355
24,-1.3295897082383732,-0.4199463945900354,-0.3703195551956662,-0.59228850529165,-0.5155483669529181,-0.7512048963949174,-0.7091922555690054,-0.7332963909072701,-0.6435596868707304
25,-1.055987394255832,-0.4331916906215416,-0.9609080291297806,-0.6237672623304594,-0.6428226488972457,-0.7389336091532851,-0.7407268619890421,-0.8869744972475577,-0.6319927573822884
26,-0.9312714351253052,-0.4387058413767424,-0.4430862425911344,-0.6365540180673882,-0.8324864277466709,-0.6842726191853677,-0.6736434309793502,-0.6295113386457667,-0.5998625002948227
27,-1.1060251378621595,-0.4848994458107914,-0.3904356225826374,-0.7066039795440503,-0.5744104801352833,-0.575489003601343,-0.7746238969725981,-0.7374362777122025,-0.6566898710685745
28,-0.8909747289632612,-0.7260871850283754,-0.3431254754045125,-0.6256510354248953,-0.5654293922191463,-0.6711750630780233,-0.6187921621802216,-0.7317397823607105,-0.6583376031971968
29,-1.0088095395930885,-0.7147014032231763,-0.3631936815798625,-0.5962445727866349,-0.6751194152671388,-0.6572754794322159,-0.6587853947067482,-0.6685617212132167,-0.8493120993594327
30,-0.6463089348580782,-0.6433246035256345,-0.4965087468889833,-0.5511254906300355,-0.7391820378325458,-0.6926226106901366,-0.606872187300043,-0.8670659444139578,-1.0081729867413032
31,-0.7686440896815587,-0.6246308324380477,-0.3713305847508688,-0.700602413317077,-0.7335160431307148,-0.6241880158143969,-0.6580921730704069,-0.6987944225234896,-1.1002639527197966
32,-0.9510910852924912,-0.7084677239432066,-0.3541761363987657,-0.6307674055659785,-0.5986857269784394,-0.5690161274778285,-0.6378521848266206,-0.7030443857045644,-1.082656838769014
33,-0.7704734975648005,-0.5134980451087944,-0.3393023823905105,-0.8447581524116063,-0.720862763834062,-0.5885760240436497,-0.7691239152418228,-0.7636840340690427,-0.8753227877605994
34,-1.1300631753632888,-0.5393484569019854,-0.3579597166399131,-0.6023393001481755,-0.5743880927272296,-0.5986545938492772,-0.6228555021927112,-0.6244974006871813,-0.7437392623069928
35,-0.8496841176564361,-0.5799109379461628,-0.3721448613687825,-0.5001045704799008,-0.5280880286365055,-0.6455014932277808,-0.6000765922103118,-0.621637807695659,-0.7463047454893852
36,-0.8730298187453566,-0.6146581666853376,-0.5047303043900039,-0.7663783483159925,-0.5311537476759458,-0.6856721801544592,-0.778322439374993,-0.7232798919763078,-0.5988786166030229
37,-0.694253970569734,-0.7750499198832386,-0.4018467529035551,-1.0503113113053717,-0.5931416103407032,-0.6206933766263804,-0.7282358781999136,-0.7384894910755008,-0.6719004110492053
38,-0.7389837200968445,-0.5745956966985659,-0.4525186542128375,-0.6657492121573302,-0.7113918523607038,-1.14035157379828,-0.7690451438345277,-0.7348214671866743,-0.8942581586061384
39,-0.8517190009411535,-0.623480067557472,-0.4341879534295069,-0.80935236502084,-0.5867940957926296,-0.6710010960394349,-0.603115435564683,-0.6459735022773013,-0.6830731533488109
40,-0.7580741854735613,-0.4483885772195267,-0.4301461779071667,-0.6570180616249713,-0.5756975318365313,-0.6247497051043043,-0.8067760721241501,-0.7356091966436927,-0.6504456851057552
41,-0.7776595984046129,-0.717516558978591,-0.3267421647460382,-0.5431518244837757,-0.6417079300492794,-0.6217400347761178,-0.8488708682419541,-0.6794913463207336,-0.8379538104963313
42,-0.9769042050132888,-0.5306743974957001,-0.3341705131527355,-0.8266741624980312,-0.5169081114711479,-0.6186899772847408,-0.5626072252055334,-0.6472668703872253,-0.7978328771600718
43,-1.6000029534007487,-0.495726413090306,-0.3442710603862971,-0.5409699525040098,-0.5426427229175909,-0.6865902796637324,-0.5650952301426735,-1.164724362567124,-0.770886415181858
44,-0.6269689941581816,-0.6275577348383636,-0.3468613245700734,-0.5929101490528413,-0.5110668084128906,-0.7274279429790718,-0.6491800117310951,-0.6539729885992024,-0.7409866678713413
45,-0.7553219765116179,-0.7148530670134376,-0.3676685593463612,-0.5548364732609959,-0.6258122164692181,-0.7568763921573146,-0.6109006100453112,-0.9249618079496692,-0.6302026771255965
46,-0.6554446472230308,-0.6239711156709523,-0.3426337180742358,-0.6103979496227251,-0.5170526549416226,-0.6289793942521716,-0.6428529464457445,-0.6911711822238655,-0.6411958522446163
47,-0.8922706160882081,-0.5868872156849413,-0.3658588660195967,-0.6935525883882149,-0.5742193816735968,-0.7103457869548709,-0.6280508213314049,-0.6444710500239795,-1.0996152857718646
48,-1.507593730024453,-0.4718961372565801,-0.3568857276701748,-0.586117223043746,-0.637668121936947,-0.7476135444059498,-0.7365964987668813,-0.8479453888870405,-0.8806181076078763
49,-1.1591262558727822,-0.964684584919556,-0.3716705977554722,-0.5342121144219308,-0.5930794689725117,-0.6822974451212884,-0.7951345025447055,-0.8877198905820471,-0.7615740205040218
50,-0.8565761796695197,-0.4612518133764774,-0.3185970455777408,-0.5333656020036429,-0.5329922367077725,-0.6573412020644207,-1.4881871386216765,-0.7745448166287155,-0.617817745870193
51,-0.7608697593279196,-0.4564216021358125,-0.352457642057552,-0.6505657984546639,-0.7313739165659935,-0.64925524145765,-0.6746262969455371,-0.7341691743451464,-0.5802244097351441
52,-0.8470454271975912,-0.4257364899167505,-0.2948457722630876,-0.6554723194109126,-0.6270083499157529,-0.8433005419123815,-0.7208408631144079,-0.7999421825646543,-0.7375063736303774
53,-1.2678405948736453,-0.5324233998392391,-0.360046032003892,-0.6039999363471423,-0.626774127492187,-0.6225316818490728,-0.7830661377916855,-0.8437414333638928,-0.7746581668880966
54,-0.7391670279442546,-0.7063198239931416,-0.391343662773235,-0.6608009759501655,-0.6362801542501896,-0.5982979481579108,-0.8503354152265045,-0.6264217310819626,-0.830254091133413
55,-0.7621466706277404,-0.5612713234715277,-0.4064969423509031,-0.5673591782039289,-0.5370457390251984,-0.8623724274000879,-0.7317417383944298,-0.6343700725992828,-0.7743585827060964
56,-0.6471125515461442,-0.5594581980128958,-0.3010656688604541,-0.5746159472861381,-0.6419636400888169,-0.6210769063597629,-0.8246805261998695,-0.7646388267631203,-0.8089133722101414
57,-0.5451058660396725,-0.4795222000744933,-0.4039869510933158,-0.6597082504061438,-0.5845647616263102,-0.60504142675502,-0.8021143673338708,-0.8382670320765673,-0.6313356236909424
58,-1.0672035210180366,-0.5304606348845649,-0.3074555045340253,-0.642128685095922,-0.5350582146749883,-0.6174052228384762,-0.680155513565071,-0.7796023333803122,-0.6030863053734848
59,-0.702525078861562,-0.5110905319286748,-0.3324229713966243,-0.6587422891393028,-0.6237378275787827,-1.2141443560574128,-0.7837637747365749,-0.8290160951825747,-0.760160812447494
60,-0.7277283271055043,-0.698212013980046,-0.3778573248680429,-0.6111605866240835,-0.5132890161285939,-0.6457823736360739,-0.6853783748523009,-0.8320687277632028,-0.781050161754113
61,-0.6072908338357127,-0.5404301658190256,-0.3472772294391016,-0.5671345061262622,-0.5453575114985086,-0.611490085848003,-0.7661559614077474,-0.7077063269236085,-0.9486193198311546
62,-0.7497460822003358,-0.5019465319013173,-0.551638447753351,-0.5111581232620448,-0.7083070231013711,-0.6504223242442714,-0.5928646039939391,-0.8147838768614066,-0.73525792532612
63,-0.8214408870187823,-0.4852723186820601,-0.441815964737103,-1.0648596686951166,-0.9105248079216268,-0.5731451722337408,-0.6709923586042505,-0.6156773794450646,-0.7661629297893567
64,-0.7267016549775585,-0.5078680833786976,-0.4556245884256268,-0.5305603634515801,-0.6779473701535182,-0.5378720958513616,-0.6171475435633434,-0.9125774875731194,-0.8150833928857313
65,-0.782507593687798,-0.7806991887157478,-0.3124998626153288,-0.5292635810266642,-0.6144244761914425,-0.6705524443672711,-1.7992332485080649,-0.845499106709059,-0.8532410719196313
66,-0.6347010716431594,-0.5194301211671508,-0.4316001220751395,-0.6324986936604824,-0.7697490382957763,-0.4921470372192225,-0.7222665054186366,-0.861897017701329,-0.8524811932058903
67,-0.6766453421035699,-0.4521186772095198,-0.4027295649988845,-0.530432116700516,-0.718069031163805,-0.6458906272790902,-0.5585987913561868,-0.8722970288116146,-0.8202880881717669
68,-0.7009838854186983,-0.519234781203293,-0.3925157298586355,-0.8023328927039735,-0.6647067692657002,-0.7085056855450911,-1.4443024752462097,-0.8464144243473207,-0.8635151959325369
